"word","processed","category"
"sunbrew",TRUE,"drinks"
"hoppy",TRUE,"drinks"
"ipas",TRUE,"drinks"
"haitian",TRUE,"food"
"masalas",TRUE,"food"
"paneers",TRUE,"food"
"hommus",TRUE,"food"
"souvlaki",TRUE,"food"
"quench",TRUE,"drinks"
"painkiller",TRUE,"drinks"
"elixir",TRUE,"drinks"
"shepherds",TRUE,"food"
"refined",TRUE,"service"
"pallets",TRUE,"food"
"dominos",TRUE,"service"
"popeyes",TRUE,"food"
"popeye's",TRUE,"service"
"yogurtology",TRUE,"food"
"arched",TRUE,"ambiance"
"macarons",TRUE,"food"
"pinkberry",TRUE,"food"
"dmv",TRUE,"service"
"musac",TRUE,"ambiance"
"voracious",TRUE,"food"
"dmvs",TRUE,"service"
"quietly",TRUE,"ambiance"
"gutting",TRUE,"food"
"diets",TRUE,"food"
"flats",TRUE,"food"
"refund",TRUE,"service"
"lavelle's",TRUE,"food"
"soupy",TRUE,"food"
"5min",TRUE,"service"
"impession",TRUE,"ambiance"
"preservatives",TRUE,"food"
"100s",TRUE,"drinks"
"facials",TRUE,"service"
"30mins",TRUE,"service"
"jaspers",TRUE,"ambiance"
"vistal",TRUE,"ambiance"
"strbucks",TRUE,"service"
"expct",TRUE,"drinks"
"serive",TRUE,"service"
"petes",TRUE,"service"
"hour's",TRUE,"service"
"dramatics",TRUE,"service"
"xavier",TRUE,"ambiance"
"inebriator",TRUE,"drinks"
"hemmed",TRUE,"service"
"mongo",TRUE,"food"
"malibu",TRUE,"drinks"
"guo",TRUE,"food"
"mapo",TRUE,"food"
"panag",TRUE,"food"
"cocoajoe",TRUE,"drinks"
"plaintain",TRUE,"food"
"neem",TRUE,"food"
"canoli",TRUE,"food"
"canolis",TRUE,"food"
"tiramisu's",TRUE,"food"
"canoli's",TRUE,"food"
"brulees",TRUE,"food"
"praline",TRUE,"food"
"rabbit",TRUE,"food"
"yupha",TRUE,"service"
"32oz",TRUE,"drinks"
"porterhouse",TRUE,"food"
"primarita",TRUE,"drinks"
"shareable",TRUE,"food"
"candlelit",TRUE,"ambiance"
"frybread",TRUE,"food"
"ron",TRUE,"ambiance"
"rasberry",TRUE,"food"
"cochinita",TRUE,"food"
"n'awlins",TRUE,"food"
"innsuites",TRUE,"service"
"ankimo",TRUE,"food"
"tekkamaki",TRUE,"food"
"yummie",TRUE,"food"
"sushis",TRUE,"food"
"taquerias",TRUE,"food"
"chevy's",TRUE,"service"
"macayo's",TRUE,"food"
"ray's",TRUE,"service"
"salespeople",TRUE,"service"
"nippies",TRUE,"food"
"fraternize",TRUE,"service"
"pomegranite",TRUE,"food"
"ichiban",TRUE,"food"
"rudy's",TRUE,"service"
"rudys",TRUE,"service"
"legends",TRUE,"ambiance"
"jicama",TRUE,"food"
"saurkraut",TRUE,"food"
"outback",TRUE,"service"
"julep",TRUE,"drinks"
"uninviting",TRUE,"ambiance"
"glorias",TRUE,"food"
"tastefully",TRUE,"ambiance"
"tb",TRUE,"food"
"hub",TRUE,"service"
"wa",TRUE,"ambiance"
"ma'am",TRUE,"service"
"sombrero's",TRUE,"ambiance"
"marg's",TRUE,"drinks"
"elote",TRUE,"food"
"pete's",TRUE,"service"
"suuuuck",TRUE,"service"
"gorton's",TRUE,"food"
"tarter",TRUE,"food"
"delicatessen",TRUE,"food"
"sakura",TRUE,"ambiance"
"lent",TRUE,"food"
"mendy's",TRUE,"service"
"guest's",TRUE,"service"
"eddie's",TRUE,"service"
"patisserie",TRUE,"food"
"école",TRUE,"service"
"lenôtre",TRUE,"food"
"frangipane",TRUE,"food"
"7.25",TRUE,"drinks"
"eggy",TRUE,"food"
"sidecar",TRUE,"drinks"
"meringue",TRUE,"food"
"textural",TRUE,"other"
"variance",TRUE,"other"
"sugared",TRUE,"other"
"aromatics",TRUE,"other"
"chalking",TRUE,"other"
"napoleon",TRUE,"food"
"mille",TRUE,"food"
"feuille",TRUE,"food"
"choux",TRUE,"food"
"smooshy",TRUE,"food"
"icon's",TRUE,"drinks"
"savoy",TRUE,"ambiance"
"l'arpege",TRUE,"ambiance"
"genin",TRUE,"food"
"lucille's",TRUE,"service"
"nello's",TRUE,"service"
"jac's",TRUE,"service"
"gaze",TRUE,"ambiance"
"theatrical",TRUE,"ambiance"
"masterpieces",TRUE,"food"
"katie",TRUE,"service"
"jodi",TRUE,"ambiance"
"carrabas",TRUE,"food"
"beams",TRUE,"ambiance"
"crimini",TRUE,"food"
"grandmas",TRUE,"food"
"cibo's",TRUE,"food"
"aired",TRUE,"service"
"offereings",TRUE,"food"
"bok",TRUE,"food"
"choy",TRUE,"food"
"deliberation",TRUE,"other"
"ruling",TRUE,"other"
"adjectives",TRUE,"other"
"overinflated",TRUE,"other"
"superlatives",TRUE,"other"
"hipness",TRUE,"ambiance"
"chickpeas",TRUE,"food"
"grits",TRUE,"food"
"hibachi",TRUE,"food"
"fixing's",TRUE,"food"
"mofongo",TRUE,"food"
"alcapurrias",TRUE,"food"
"dolma's",TRUE,"food"
"babaganoush",TRUE,"food"
"operate",TRUE,"service"
"tostado",TRUE,"food"
"pantry",TRUE,"food"
"crumble",TRUE,"food"
"craisins",TRUE,"food"
"impressions",TRUE,"ambiance"
"jasmin",TRUE,"food"
"snikerdoodle",TRUE,"food"
"highchair",TRUE,"service"
"trays",TRUE,"service"
"chu",TRUE,"food"
"plateful",TRUE,"food"
"chestnuts",TRUE,"food"
"grilling",TRUE,"food"
"5oz",TRUE,"drinks"
"64oz",TRUE,"drinks"
"shaken",TRUE,"service"
"demi",TRUE,"drinks"
"collect",TRUE,"service"
"serums",TRUE,"service"
"moisturizers",TRUE,"service"
"sunscreen",TRUE,"service"
"koolaid",TRUE,"drinks"
"faintly",TRUE,"ambiance"
"livery",TRUE,"service"
"bite.there",TRUE,"food"
"gringas",TRUE,"food"
"yucky",TRUE,"food"
"loft",TRUE,"ambiance"
"swipe",TRUE,"service"
"swiped",TRUE,"service"
"dean's",TRUE,"service"
"president's",TRUE,"service"
"dui",TRUE,"service"
"waterfront",TRUE,"ambiance"
"saucey",TRUE,"food"
"hauling",TRUE,"service"
"glazes",TRUE,"food"
"shamrock",TRUE,"ambiance"
"saganaki",TRUE,"food"
"sammy's",TRUE,"food"
"munched",TRUE,"food"
"tamarindo",TRUE,"drinks"
"intoxicating",TRUE,"drinks"
"appitizers",TRUE,"food"
"chivas",TRUE,"drinks"
"sambuca",TRUE,"drinks"
"charleston's",TRUE,"food"
"tomahawk",TRUE,"food"
"carmelpalooza",TRUE,"drinks"
"toppers",TRUE,"food"
"posole",TRUE,"food"
"bakeries",TRUE,"food"
"brewmaster",TRUE,"drinks"
"ales",TRUE,"drinks"
"helpfulness",TRUE,"service"
"wildfish",TRUE,"food"
"bfast",TRUE,"food"
"oceanfront",TRUE,"ambiance"
"cancha",TRUE,"food"
"kola",TRUE,"drinks"
"aji",TRUE,"food"
"gallina",TRUE,"food"
"cubicle",TRUE,"ambiance"
"bakery's",TRUE,"food"
"debevics",TRUE,"service"
"blimpie",TRUE,"food"
"arby's",TRUE,"food"
"mackey's",TRUE,"food"
"innard",TRUE,"food"
"daiya",TRUE,"food"
"eggnog",TRUE,"drinks"
"wally's",TRUE,"service"
"chopping",TRUE,"food"
"misono",TRUE,"food"
"ux10",TRUE,"food"
"eytan's",TRUE,"service"
"macademia",TRUE,"food"
"bruegger's",TRUE,"food"
"inconvenienced",TRUE,"service"
"overfriendly",TRUE,"service"
"paged",TRUE,"service"
"shogun",TRUE,"ambiance"
"mcd's",TRUE,"food"
"charburger",TRUE,"food"
"ungreasy",TRUE,"food"
"sips",TRUE,"drinks"
"apologizes",TRUE,"service"
"firey",TRUE,"ambiance"
"milkshakes",TRUE,"drinks"
"drunkenly",TRUE,"drinks"
"grelichs",TRUE,"food"
"bandido's",TRUE,"service"
"vermonter",TRUE,"drinks"
"13.00",TRUE,"food"
"auditioning",TRUE,"service"
"workshops",TRUE,"service"
"auditions",TRUE,"service"
"slather",TRUE,"food"
"huckleberry",TRUE,"food"
"beanery",TRUE,"service"
"chiccharon",TRUE,"food"
"cheez",TRUE,"food"
"cobs",TRUE,"food"
"tood",TRUE,"food"
"upleveled",TRUE,"ambiance"
"carlsberg",TRUE,"drinks"
"lychejito",TRUE,"drinks"
"saltine",TRUE,"food"
"gastropub",TRUE,"food"
"harlequin",TRUE,"ambiance"
"acapulco",TRUE,"food"
"angelina's",TRUE,"service"
"appetisers",TRUE,"food"
"bulgogi",TRUE,"food"
"mn",TRUE,"food"
"pappadeaux's",TRUE,"service"
"costa",TRUE,"ambiance"
"vegetariana",TRUE,"food"
"spiedini",TRUE,"food"
"woodfire",TRUE,"drinks"
"infomral",TRUE,"service"
"amazement",TRUE,"ambiance"
"tantan",TRUE,"food"
"krab",TRUE,"food"
"saki",TRUE,"drinks"
"barristas",TRUE,"service"
"butterfish",TRUE,"food"
"lardo",TRUE,"food"
"escebeche",TRUE,"food"
"hen",TRUE,"food"
"nebbiolo",TRUE,"drinks"
"pinto",TRUE,"food"
"scooped",TRUE,"service"
"texmex",TRUE,"food"
"taverny",TRUE,"ambiance"
"barramundi",TRUE,"food"
"excellently",TRUE,"service"
"mailed",TRUE,"service"
"stationed",TRUE,"service"
"soledad",TRUE,"ambiance"
"bussers",TRUE,"service"
"chipotle's",TRUE,"food"
"suds",TRUE,"drinks"
"sauce's",TRUE,"food"
"rio",TRUE,"ambiance"
"micky",TRUE,"service"
"dees",TRUE,"food"
"hostes",TRUE,"service"
"yumm",TRUE,"food"
"meatier",TRUE,"food"
"grocers",TRUE,"food"
"shepards",TRUE,"food"
"kat",TRUE,"food"
"deliverer",TRUE,"service"
"coq",TRUE,"food"
"vin",TRUE,"drinks"
"heineken",TRUE,"drinks"
"homestyle",TRUE,"food"
"caveman's",TRUE,"food"
"hogs",TRUE,"food"
"piggy",TRUE,"food"
"somalier",TRUE,"service"
"mounded",TRUE,"food"
"magnificently",TRUE,"ambiance"
"flank",TRUE,"food"
"papas",TRUE,"food"
"m's",TRUE,"drinks"
"pozole",TRUE,"food"
"doting",TRUE,"service"
"sustenance",TRUE,"food"
"aunties",TRUE,"food"
"cortadito",TRUE,"drinks"
"meatlog",TRUE,"food"
"bouche",TRUE,"food"
"dogfishhead",TRUE,"drinks"
"griller",TRUE,"food"
"canopy",TRUE,"ambiance"
"atmospheric",TRUE,"ambiance"
"chengs",TRUE,"service"
"pubs",TRUE,"food"
"beachy",TRUE,"ambiance"
"lupe's",TRUE,"service"
"tast",TRUE,"food"
"enchilada's",TRUE,"food"
"sopapilla's",TRUE,"food"
"joses",TRUE,"service"
"carolinas",TRUE,"food"
"ricardos",TRUE,"food"
"papagayos",TRUE,"food"
"ciau",TRUE,"service"
"panoramic",TRUE,"ambiance"
"pasty's",TRUE,"food"
"flavorgasm",TRUE,"food"
"frappuccino",TRUE,"drinks"
"sapporo's",TRUE,"drinks"
"slurred",TRUE,"drinks"
"sloshy",TRUE,"drinks"
"twilight",TRUE,"ambiance"
"hassled",TRUE,"service"
"skinyalicous",TRUE,"food"
"shepard",TRUE,"food"
"zuccini",TRUE,"food"
"entrées",TRUE,"food"
"bastard's",TRUE,"food"
"flyover",TRUE,"ambiance"
"saltiest",TRUE,"food"
"terra",TRUE,"ambiance"
"opulent",TRUE,"ambiance"
"rubs",TRUE,"food"
"sesames",TRUE,"food"
"teppen",TRUE,"food"
"viewpoint",TRUE,"ambiance"
"parmigiana",TRUE,"food"
"adjoining",TRUE,"ambiance"
"uptight",TRUE,"ambiance"
"pounded",TRUE,"food"
"avocados",TRUE,"food"
"tipping",TRUE,"service"
"mexasian",TRUE,"food"
"siiders",TRUE,"drinks"
"oink",TRUE,"food"
"boca",TRUE,"food"
"chirico",TRUE,"food"
"cruising",TRUE,"service"
"cobbler",TRUE,"food"
"detailing",TRUE,"service"
"perpperoni",TRUE,"food"
"zuchinni",TRUE,"food"
"undrinkable",TRUE,"drinks"
"appy",TRUE,"food"
"escagort",TRUE,"food"
"snails",TRUE,"food"
"jalepenos",TRUE,"food"
"civiche",TRUE,"food"
"deliciouso",TRUE,"food"
"ensalda",TRUE,"food"
"churro",TRUE,"food"
"banh",TRUE,"food"
"beo",TRUE,"food"
"lollicup",TRUE,"drinks"
"kibbi",TRUE,"food"
"hungrier",TRUE,"food"
"mmmmmmmms",TRUE,"drinks"
"andouille",TRUE,"food"
"slurpees",TRUE,"drinks"
"slushy",TRUE,"drinks"
"40min",TRUE,"service"
"serf",TRUE,"service"
"chilulah",TRUE,"food"
"capriottis",TRUE,"food"
"receptionist",TRUE,"service"
"sitter",TRUE,"service"
"nimbus",TRUE,"ambiance"
"texts",TRUE,"service"
"cheeburger",TRUE,"food"
"nightclub",TRUE,"ambiance"
"osetra",TRUE,"food"
"minced",TRUE,"food"
"shallot",TRUE,"food"
"fillets",TRUE,"food"
"fixens",TRUE,"food"
"griddle",TRUE,"food"
"bellini",TRUE,"drinks"
"scaloppine",TRUE,"food"
"benson",TRUE,"service"
"hotwings",TRUE,"food"
"ivan's",TRUE,"service"
"koolaide",TRUE,"drinks"
"strozzapreti",TRUE,"food"
"waiter's",TRUE,"service"
"firepits",TRUE,"ambiance"
"lemonaid",TRUE,"drinks"
"efficiently",TRUE,"service"
"decanter",TRUE,"drinks"
"hammered",TRUE,"drinks"
"hazy",TRUE,"ambiance"
"unaccomodating",TRUE,"service"
"bulkogi",TRUE,"food"
"coffeecake",TRUE,"food"
"keg",TRUE,"drinks"
"appletini",TRUE,"drinks"
"goose",TRUE,"drinks"
"tepenyaki",TRUE,"food"
"yummies",TRUE,"food"
"broiled",TRUE,"food"
"dobler",TRUE,"food"
"bounce",TRUE,"service"
"framboise",TRUE,"drinks"
"shumai",TRUE,"food"
"pinapple",TRUE,"food"
"coastal",TRUE,"ambiance"
"rica",TRUE,"food"
"calimari",TRUE,"food"
"macadamian",TRUE,"food"
"pazookie",TRUE,"food"
"churros",TRUE,"food"
"pizzetas",TRUE,"food"
"pouring",TRUE,"service"
"daniels",TRUE,"drinks"
"leonidas",TRUE,"food"
"saffron",TRUE,"food"
"berrimundi",TRUE,"food"
"dished",TRUE,"food"
"tenderly",TRUE,"service"
"pouting",TRUE,"ambiance"
"cabrales",TRUE,"food"
"fonduta",TRUE,"food"
"rigatoncini",TRUE,"food"
"schreiner's",TRUE,"service"
"amarone",TRUE,"drinks"
"biscotti",TRUE,"food"
"fogo",TRUE,"food"
"pancho's",TRUE,"food"
"sopapillas",TRUE,"food"
"willy's",TRUE,"service"
"remodelled",TRUE,"ambiance"
"willys",TRUE,"food"
"portillo's",TRUE,"food"
"giardiniera",TRUE,"food"
"cafe's",TRUE,"food"
"accessibly",TRUE,"service"
"inclined",TRUE,"ambiance"
"knish",TRUE,"food"
"kosher",TRUE,"food"
"kraut",TRUE,"food"
"mammas",TRUE,"food"
"ramada",TRUE,"service"
"maggianos",TRUE,"food"
"bordering",TRUE,"ambiance"
"sangrita",TRUE,"drinks"
"informing",TRUE,"service"
"aladdin's",TRUE,"ambiance"
"handshake",TRUE,"service"
"atypical",TRUE,"ambiance"
"fleming's",TRUE,"food"
"chophouses",TRUE,"food"
"olivos",TRUE,"service"
"transplants",TRUE,"ambiance"
"twozels",TRUE,"food"
"durant's",TRUE,"service"
"tumbleweed",TRUE,"ambiance"
"astounding",TRUE,"ambiance"
"kolsch",TRUE,"drinks"
"ambient",TRUE,"ambiance"
"atmopshere",TRUE,"ambiance"
"doorman",TRUE,"service"
"scent",TRUE,"ambiance"
"rechecked",TRUE,"service"
"floundered",TRUE,"food"
"granny",TRUE,"food"
"wolfpack",TRUE,"other"
"cardamom",TRUE,"food"
"caradmom",TRUE,"food"
"butterfinger",TRUE,"food"
"twizzlers",TRUE,"food"
"blaming",TRUE,"service"
"doritos",TRUE,"food"
"bakes",TRUE,"food"
"h2o",TRUE,"drinks"
"binni",TRUE,"food"
"charbroiled",TRUE,"food"
"pappadeux's",TRUE,"service"
"etoufee",TRUE,"food"
"oxtail",TRUE,"food"
"sundried",TRUE,"food"
"resisted",TRUE,"service"
"zinfandel",TRUE,"drinks"
"o'douls",TRUE,"drinks"
"groomers",TRUE,"service"
"fidos",TRUE,"food"
"appt",TRUE,"service"
"disco",TRUE,"ambiance"
"springtime",TRUE,"ambiance"
"rc",TRUE,"food"
"quezo",TRUE,"food"
"jimky's",TRUE,"service"
"sparse",TRUE,"ambiance"
"priciest",TRUE,"service"
"topings",TRUE,"food"
"sware",TRUE,"service"
"decore",TRUE,"ambiance"
"dinged",TRUE,"service"
"smails",TRUE,"other"
"withteriyaki",TRUE,"food"
"mirin",TRUE,"food"
"19chptx8ahwztpc5xiarfq",TRUE,"ambiance"
"_4xhxtuykqnyphmylm",TRUE,"service"
"mqg",TRUE,"drinks"
"yumzoid",TRUE,"food"
"chunked",TRUE,"food"
"frappe",TRUE,"drinks"
"florentine",TRUE,"food"
"clatter",TRUE,"service"
"bananoffee",TRUE,"food"
"flours",TRUE,"food"
"salesgirls",TRUE,"service"
"buttercrunch",TRUE,"food"
"turtle",TRUE,"food"
"coldstone's",TRUE,"food"
"kamikaze",TRUE,"drinks"
"tijuana",TRUE,"food"
"chiptole",TRUE,"food"
"vinagerette",TRUE,"food"
"sause",TRUE,"food"
"11.57",TRUE,"drinks"
"secreto",TRUE,"food"
"unrushed",TRUE,"service"
"jungle's",TRUE,"ambiance"
"hotpot",TRUE,"food"
"coupe",TRUE,"drinks"
"rito's",TRUE,"food"
"juan's",TRUE,"food"
"vl_menu3",TRUE,"food"
"jordan's",TRUE,"service"
"luna's",TRUE,"ambiance"
"censored",TRUE,"other"
"bubbling",TRUE,"drinks"
"ushered",TRUE,"service"
"serpentine",TRUE,"ambiance"
"jalepeno",TRUE,"food"
"hipsterish",TRUE,"ambiance"
"decaf",TRUE,"drinks"
"ohso",TRUE,"drinks"
"charcuterie",TRUE,"food"
"unlock",TRUE,"service"
"locksmith",TRUE,"service"
"storefront",TRUE,"ambiance"
"dubliner",TRUE,"drinks"
"puffers",TRUE,"food"
"pi",TRUE,"food"
"bombero's",TRUE,"food"
"gums",TRUE,"food"
"chimmichurri",TRUE,"food"
"yelper's",TRUE,"service"
"jaeger",TRUE,"drinks"
"kalbi",TRUE,"food"
"bolero's",TRUE,"food"
"rikshaw",TRUE,"service"
"jalepeño",TRUE,"food"
"menza",TRUE,"food"
"comme",TRUE,"service"
"ci",TRUE,"other"
"jist",TRUE,"other"
"good.the",TRUE,"other"
"pinneapple",TRUE,"other"
"eraser",TRUE,"other"
"tanic",TRUE,"drinks"
"insides",TRUE,"food"
"flattery",TRUE,"service"
"bases",TRUE,"food"
"wagamama",TRUE,"service"
"artois",TRUE,"drinks"
"affogato",TRUE,"food"
"haagen",TRUE,"food"
"pampering",TRUE,"service"
"kurobuta",TRUE,"food"
"ties",TRUE,"service"
"ink",TRUE,"ambiance"
"tattooers",TRUE,"service"
"tattooer",TRUE,"service"
"consultation",TRUE,"service"
"greeter",TRUE,"service"
"uncooked",TRUE,"food"
"bucket'o'beer",TRUE,"drinks"
"hellllllllo",TRUE,"service"
"tartiflette",TRUE,"food"
"popsicle",TRUE,"food"
"jumbalaya",TRUE,"food"
"kona's",TRUE,"food"
"livingsocial",TRUE,"service"
"crummy",TRUE,"ambiance"
"irene's",TRUE,"service"
"sardines",TRUE,"food"
"mickey's",TRUE,"drinks"
"oggie",TRUE,"food"
"cpc",TRUE,"service"
"intersection",TRUE,"ambiance"
"mouthwatering",TRUE,"food"
"cloyed",TRUE,"drinks"
"susan's",TRUE,"food"
"wrigley",TRUE,"drinks"
"jalpeno",TRUE,"food"
"herbed",TRUE,"food"
"mozza",TRUE,"food"
"rolatini",TRUE,"food"
"thumbing",TRUE,"service"
"morningstar",TRUE,"food"
"nondescript",TRUE,"ambiance"
"awning",TRUE,"ambiance"
"tram",TRUE,"service"
"bur",TRUE,"food"
"beatiful",TRUE,"ambiance"
"salvadorian",TRUE,"food"
"polla",TRUE,"food"
"pastelitos",TRUE,"food"
"platano",TRUE,"food"
"alfafa",TRUE,"food"
"habanero's",TRUE,"food"
"18.00",TRUE,"drinks"
"rootbeer",TRUE,"drinks"
"yummalicious",TRUE,"food"
"arcarde",TRUE,"ambiance"
"monochromatic",TRUE,"ambiance"
"teppenyaki",TRUE,"food"
"quesdillas",TRUE,"food"
"wigwam's",TRUE,"ambiance"
"ballroom",TRUE,"ambiance"
"prix",TRUE,"food"
"fixe",TRUE,"food"
"crouton",TRUE,"food"
"shushed",TRUE,"service"
"awnings",TRUE,"ambiance"
"yummmayyyy",TRUE,"food"
"eagrolls",TRUE,"food"
"jaded",TRUE,"ambiance"
"pholicious",TRUE,"food"
"molino",TRUE,"food"
"salesgirl",TRUE,"service"
"creaminess",TRUE,"food"
"dinnertime",TRUE,"food"
"meatie",TRUE,"food"
"oat",TRUE,"food"
"pupcakes",TRUE,"food"
"waittresses",TRUE,"service"
"sqozen",TRUE,"food"
"gardiniera",TRUE,"food"
"pumpernickel",TRUE,"food"
"knorr",TRUE,"food"
"salat",TRUE,"food"
"sauerbraten",TRUE,"food"
"bavaria",TRUE,"other"
"leberknödel",TRUE,"food"
"delicacies",TRUE,"food"
"sinker",TRUE,"food"
"brewhouse",TRUE,"drinks"
"uva",TRUE,"food"
"draught",TRUE,"drinks"
"mozz",TRUE,"food"
"looming",TRUE,"ambiance"
"mozzerella",TRUE,"food"
"handily",TRUE,"service"
"decanted",TRUE,"drinks"
"kyle's",TRUE,"service"
"wld",TRUE,"other"
"mouthwsh",TRUE,"service"
"polishing",TRUE,"service"
"issus",TRUE,"service"
"chad",TRUE,"food"
"d'lish",TRUE,"food"
"haüs",TRUE,"ambiance"
"sweetest",TRUE,"food"
"5.45",TRUE,"drinks"
"smashburger's",TRUE,"food"
"chuckbox",TRUE,"food"
"chuckbox's",TRUE,"food"
"burgerness",TRUE,"food"
"dilla",TRUE,"food"
"karve",TRUE,"service"
"yogurtini",TRUE,"food"
"dijon",TRUE,"food"
"fowarding",TRUE,"service"
"forwarding",TRUE,"service"
"starbuck's",TRUE,"drinks"
"pavilion",TRUE,"ambiance"
"dial",TRUE,"service"
"teg's",TRUE,"service"
"cubana",TRUE,"drinks"
"hawiiana",TRUE,"food"
"bready",TRUE,"food"
"harmonious",TRUE,"ambiance"
"delici",TRUE,"food"
"inconsistencies",TRUE,"service"
"icee",TRUE,"drinks"
"gelati's",TRUE,"food"
"blendini's",TRUE,"food"
"oreos",TRUE,"food"
"mistos",TRUE,"food"
"gelati",TRUE,"food"
"custards",TRUE,"food"
"ices",TRUE,"food"
"cashews",TRUE,"food"
"countered",TRUE,"service"
"remoulade",TRUE,"food"
"juicier",TRUE,"food"
"confirming",TRUE,"service"
"splatters",TRUE,"food"
"friee",TRUE,"food"
"suey",TRUE,"food"
"hushpuppys",TRUE,"food"
"picazzos",TRUE,"food"
"pizzza",TRUE,"food"
"overeasy",TRUE,"food"
"monitor",TRUE,"service"
"ess",TRUE,"service"
"placemats",TRUE,"ambiance"
"bustle",TRUE,"service"
"shanks",TRUE,"food"
"giarduia",TRUE,"food"
"anderson's",TRUE,"service"
"rudest",TRUE,"service"
"miu",TRUE,"food"
"egged",TRUE,"food"
"congregate",TRUE,"service"
"seatings",TRUE,"ambiance"
"choula",TRUE,"food"
"tobascos",TRUE,"food"
"vesper",TRUE,"drinks"
"tartare",TRUE,"food"
"bordeaux",TRUE,"drinks"
"pome",TRUE,"food"
"tini",TRUE,"drinks"
"loungey",TRUE,"ambiance"
"table's",TRUE,"food"
"jake's",TRUE,"service"
"1.29",TRUE,"other"
"wheats",TRUE,"food"
"wonderland",TRUE,"ambiance"
"mommakat",TRUE,"food"
"reserving",TRUE,"service"
"quiant",TRUE,"ambiance"
"hiden",TRUE,"service"
"omeltes",TRUE,"food"
"omelete",TRUE,"food"
"karey's",TRUE,"food"
"mechado",TRUE,"food"
"lechon",TRUE,"food"
"sirachi",TRUE,"food"
"tataki",TRUE,"food"
"poa",TRUE,"food"
"tention",TRUE,"service"
"gristly",TRUE,"food"
"congealed",TRUE,"food"
"disintegrating",TRUE,"food"
"chickafila",TRUE,"food"
"marcella's",TRUE,"service"
"amalfi",TRUE,"ambiance"
"spritzer",TRUE,"drinks"
"brut",TRUE,"drinks"
"cooperstown",TRUE,"food"
"brickhouse",TRUE,"ambiance"
"okkervil",TRUE,"drinks"
"ticked",TRUE,"service"
"cannolis",TRUE,"food"
"unsweetened",TRUE,"food"
"westcor",TRUE,"service"
"scampi",TRUE,"food"
"wasabe",TRUE,"food"
"molotes",TRUE,"food"
"haircot",TRUE,"service"
"verts",TRUE,"food"
"artesian",TRUE,"drinks"
"teharu",TRUE,"service"
"sunumono",TRUE,"food"
"rx",TRUE,"service"
"aromas",TRUE,"ambiance"
"vaporized",TRUE,"drinks"
"tendon",TRUE,"food"
"tripe",TRUE,"food"
"mostaccioli",TRUE,"food"
"giadiniera",TRUE,"food"
"etienne's",TRUE,"service"
"countryside",TRUE,"ambiance"
"grappa",TRUE,"drinks"
"orvieto",TRUE,"drinks"
"daniel's",TRUE,"drinks"
"paneled",TRUE,"ambiance"
"buffala",TRUE,"food"
"smucker's",TRUE,"food"
"artful",TRUE,"ambiance"
"brownish",TRUE,"food"
"ratatouille",TRUE,"food"
"intimacy",TRUE,"ambiance"
"friendlyer",TRUE,"service"
"northsight",TRUE,"ambiance"
"riva's",TRUE,"service"
"umberto's",TRUE,"service"
"chumps",TRUE,"food"
"nibbles",TRUE,"food"
"cheeto's",TRUE,"food"
"freezeacino",TRUE,"drinks"
"greasiest",TRUE,"food"
"grubbiest",TRUE,"food"
"paneling",TRUE,"ambiance"
"jagermeister",TRUE,"drinks"
"boofay",TRUE,"food"
"centerpiece",TRUE,"ambiance"
"tongs",TRUE,"service"
"meetup",TRUE,"service"
"turd",TRUE,"food"
"shampooed",TRUE,"service"
"krakauer",TRUE,"food"
"wurst",TRUE,"food"
"schweizer",TRUE,"food"
"kombucha",TRUE,"drinks"
"gouged",TRUE,"service"
"doodles",TRUE,"food"
"hangin",TRUE,"ambiance"
"whoopie",TRUE,"food"
"djs",TRUE,"service"
"moscato",TRUE,"drinks"
"fetoush",TRUE,"food"
"oniony",TRUE,"food"
"peaches",TRUE,"food"
"child's",TRUE,"food"
"hr",TRUE,"service"
"ipic",TRUE,"service"
"valeted",TRUE,"service"
"solitude",TRUE,"ambiance"
"sorrentino",TRUE,"food"
"pinner",TRUE,"drinks"
"pl9gmcmhsu66djzrs0ee0g",TRUE,"food"
"duqkd08ypyfzzk2bdwxsow",TRUE,"drinks"
"gmi2y1_o4yxynsuhu4",TRUE,"ambiance"
"synplufm_tcbobknypr1w",TRUE,"service"
"_l7o1zhq9edno1lhv9b10g",TRUE,"service"
"6ivet3g9ew",TRUE,"food"
"llejwbrblzq",TRUE,"ambiance"
"reps",TRUE,"service"
"haphazardly",TRUE,"ambiance"
"ketel",TRUE,"drinks"
"twix",TRUE,"food"
"milky",TRUE,"drinks"
"yogurtopia",TRUE,"food"
"foodwise",TRUE,"food"
"growlers",TRUE,"service"
"disney",TRUE,"ambiance"
"snapple",TRUE,"drinks"
"nathan's",TRUE,"food"
"tampte",TRUE,"food"
"matzoh",TRUE,"food"
"chazerei",TRUE,"food"
"knishes",TRUE,"food"
"meshugas",TRUE,"food"
"handling",TRUE,"service"
"upsell",TRUE,"other"
"bugging",TRUE,"other"
"5,6,7,8",TRUE,"other"
"salesmen",TRUE,"other"
"splattered",TRUE,"other"
"armrest",TRUE,"service"
"dominates",TRUE,"ambiance"
"pacino",TRUE,"drinks"
"potpie",TRUE,"food"
"yummers",TRUE,"food"
"beautiful.we",TRUE,"ambiance"
"wrestle",TRUE,"drinks"
"logistics",TRUE,"service"
"sultans",TRUE,"food"
"samarkand",TRUE,"food"
